0.3781770031,-0.1393878464,-0.9497657057
0.1480246631,0.0827909694,-0.6036149967
-0.1743455268,0.1942101156,-0.3985177016
-0.1474067420,0.2810808801,-0.2929756789
0.2618602668,0.2108414695,-0.2717508437
0.1925669553,-0.0199100465,-0.3993366386
-0.2237449083,-0.1820601131,-0.4210508907
-0.3685775232,-0.2464155130,0.0804710141
-0.2739427134,-0.2907461865,0.6828579196
-0.0915277994,-0.2823382200,0.5173636839
0.0483877725,-0.1849808656,-0.0402982417
0.1152004670,-0.0858857808,0.1076763050
0.1654042224,-0.0228704043,0.8152615743
0.1280851602,0.0492095802,1.0992344490
-0.0508949415,0.1489077481,0.5732565525
-0.2417297091,0.3367996828,-0.4624023910
-0.1108260786,0.4864554296,-1.1955514127
0.2230595205,0.3264622371,-0.8316633965
0.1374657287,-0.0255960947,0.3167382382
-0.1653206975,-0.2688302146,1.0382898264
-0.2285794070,-0.3117447146,0.7433106474
-0.1806983826,-0.2307150148,0.0367864132
-0.0740575962,-0.1847229080,-0.3144182159
0.0981030802,-0.1662637884,-0.2443302907
0.1633542878,-0.0717763499,-0.0712687511
0.0413700956,0.0560453063,-0.0256428219
-0.0143345714,0.1890320930,-0.1519193686
0.1382977963,0.2324490781,-0.2591366636
0.1797931413,0.1149370163,-0.1651198846
0.0113973072,0.0406590545,0.0729700969
-0.0127338738,0.1139687737,0.3013798298
0.1592329272,0.1921912253,0.3691055056
0.1806145679,0.1712767253,0.2682899142
0.0229248868,0.1034597011,0.1247579827
-0.0931696057,-0.0070548441,-0.0689453347
-0.1040790509,-0.1780961988,-0.2903814319
-0.0889457838,-0.2620994398,-0.2511259645
-0.1925394282,-0.1737637550,0.0912597472
-0.2018614200,0.0107128889,0.2237748318
0.0764692284,0.2028518512,-0.1428749157
0.3295725438,0.2984672868,-0.5718814725
0.3985615342,0.1760773045,-0.5044366421
0.2822306600,-0.1250031046,0.0274803947
-0.0337500600,-0.3458608841,0.4123652769
-0.4093334324,-0.3143213496,0.2938049963
-0.6239311057,-0.0691972218,0.1148255446
-0.4042490972,0.1925358547,0.2488211713
0.0489628653,0.2168932462,0.3469223785
0.2266163471,0.0443476269,0.1618003853
0.1818306689,-0.0962872599,-0.0737519515
0.1393727583,-0.1380978034,-0.1918539330
0.0210613031,-0.1140812446,-0.1796458027
-0.2103386215,-0.0444892729,-0.0135406292
-0.1665826687,0.0183053933,0.2212861555
0.1827274196,0.0244089800,0.2912157573
0.2300014679,0.0095763216,0.1091999887
0.0022096481,0.0027459528,-0.1378817602
-0.1330217537,-0.0306724387,-0.2245735978
-0.1037899373,-0.1080631534,-0.0664518354
0.0297588198,-0.1254424256,0.1482126652
0.1421059781,0.0132544160,0.1349800540
0.2069703097,0.1425126636,-0.0365104670
0.1350771520,0.0895468297,-0.1617878121
-0.1126344355,-0.0009326844,-0.3234648904
-0.2255793697,0.0469243326,-0.5665216699
0.0210247383,0.1069898569,-0.5667151862
0.3257660281,-0.0143350459,-0.0675543011
0.2890725849,-0.2430511303,0.5631549052
-0.0334002699,-0.3510403968,0.7432795160
-0.2752589895,-0.2492371240,0.4404762355
-0.2453549136,-0.0484227409,0.0823997374
-0.0622762695,0.0871010390,0.0618956834
0.1019666040,0.0988843988,0.3958912618
0.2036101341,0.1193138985,0.7322153314
0.3146783870,0.1909390452,0.7595561478
0.5359764515,0.1235215364,0.4352319430
0.7950050734,-0.1201108199,-0.1481634459
0.9760733876,-0.4199734224,-1.1115867052
1.1175775944,-0.6720724889,-2.7613240642
0.9450568484,-0.7123128909,-4.4479589847
-0.0993622445,-0.3842681727,-4.0385506024
-1.7516415512,0.2336963149,-0.4398581500
-2.7060923720,0.6802945867,3.8077574218
-1.9919517210,0.4913790161,5.1993562654
-0.1583703098,0.0741824725,3.6684528480
0.9791157316,0.0851458158,1.5751588727
0.5496322374,0.2448326380,0.1932213523
-0.3850915647,0.2243816016,-0.6248066714
-0.8927123161,0.1962453417,-1.1431408570
-0.8952080470,0.2555324269,-1.3388891219
-0.5338649231,0.3116639886,-1.0797238354
-0.1213311276,0.2348642053,-0.4382979524
0.1137792642,0.0447904518,0.2110801876
0.2456661149,-0.0753918110,0.5621085733
0.4011647806,-0.0295726989,0.6309664741
0.4705303805,0.0513461996,0.5117561904
0.3303567778,0.0167054018,0.2256075469
0.1269580914,-0.0965941770,-0.0665984450
0.0643418357,-0.1571863660,-0.1498304507
0.1299102125,-0.1141892129,-0.1260157895
0.2216889807,-0.0176197504,-0.2319380053
0.2974146301,0.0163856663,-0.4005696483
0.3044574454,-0.0395144967,-0.4275256931
0.2184500622,-0.0419249447,-0.2859526149
0.1102664344,0.0620148033,-0.0793557807
0.0454535113,0.1435996650,0.0252047370
0.0206348021,0.0921174300,-0.0719982022
-0.0004392860,-0.0412096163,-0.2045950496
-0.0070347688,-0.0889907911,-0.1388478713
0.0729691907,0.0162793799,0.0790411632
0.2415426029,0.1295035232,0.1647754197
0.3271128395,0.0803942835,-0.0574108617
0.1525558400,-0.0527461403,-0.3025446724
-0.1488780439,-0.0506695730,-0.1407437690
-0.2294292011,0.0565568425,0.2413953257
-0.0495594584,0.0208794455,0.2913093001
0.0229345054,-0.1559219438,-0.0694812811
-0.1802064755,-0.1430833503,-0.3517752550
